entity_name,text_emb
广州地铁21号线大观园站~智慧城区间1号联络通道,"-0.12862118,-0.15736653,-0.05041296,-0.04242954,0.04527007,-0.05746319,0.08442940,0.00255646,-0.07854998,-0.01678050,0.01940979,0.10485972,-0.01931883,-0.02819451,0.00040313,0.05872015,0.08446287,0.04151404,-0.04803285,-0.02304693,-0.03532551,0.00124716,-0.11847493,0.00059001,-0.08649389,0.01929575,-0.00577469,0.07349988,-0.00172667,0.02556077,0.03370965,0.04122898,-0.15367861,0.10145403,-0.02107886,0.06822184,-0.04733187,-0.07286275,0.09203638,-0.01921471,-0.08250804,0.11684466,-0.05782012,-0.03907134,-0.06091198,0.08348355,0.02134888,-0.02507610,-0.10318138,0.02354083,0.03766299,0.65681928,0.02281740,-0.03298883,-0.03317770,0.02143078,0.08308139,0.03048356,-0.12900247,0.18248866,0.04983239,-0.02872248,-0.03409151,-0.06908071,0.03885647,-0.16946825,0.05942449,0.05323365,-0.00211346,-0.04213652,0.07907796,0.00607957,-0.02051529,0.11136574,0.07724477,0.01128711,0.08535841,0.00382479,0.01759811,-0.10212621,-0.06573799,-0.15389524,0.03127049,-0.06409776,0.00980164,-0.07438426,0.08245752,-0.05620909,0.02889363,-0.08125015,-0.06985856,-0.06736705,0.00359847,0.02518520,-0.03771948,0.02036200,0.09399462,-0.03247413,-0.00113779,0.09524474,-0.04753660,-0.05411026,-0.07151786,-0.03908788,-0.02636830,0.05074626,0.14319250,0.00123875,0.03515990,0.10444616,-0.12405334,0.00332456,0.10811608,0.03068294,0.02987029,0.03246623,-0.01800313,0.03802884,0.01748865,0.06469315,0.09653571,0.00893844,-0.05576815,0.00249461,-0.03422016,-0.04937103,0.01471985,0.00408200"
上海轨道交通14号线浦东大道站西端头井接收冻结加固工程,"-0.00041212,-0.00555667,-0.00430304,0.02185103,0.06416539,-0.12755564,-0.08678050,-0.01659027,0.07395301,-0.00289315,0.01579013,0.04026410,0.02368515,0.02688080,0.04049241,0.03437239,0.01286788,-0.02381546,0.01078433,0.03266848,0.03584807,0.03542231,-0.07281463,0.13576187,-0.02164971,-0.07290283,-0.11817540,0.00593369,-0.05991745,0.12056407,-0.02672193,-0.03767659,-0.12059576,0.01445553,-0.12083104,0.01571857,0.01398583,-0.03075825,0.00669419,0.04986864,-0.10581248,-0.03393585,-0.15023156,-0.05911108,-0.00433128,-0.05920994,0.12969010,0.02298812,-0.07455669,0.14926532,-0.06543414,0.67776442,-0.00947389,0.02277001,-0.00996812,0.14325853,-0.07298975,-0.01450845,0.01338319,0.07939223,0.08010450,0.05093535,0.00119389,-0.03371892,0.00223473,-0.00105632,-0.06857910,-0.06767504,-0.13349643,0.06163047,0.07435727,0.03344774,-0.06242573,-0.04902541,-0.10969888,-0.05755244,0.09681527,0.09006718,0.01099883,-0.02538574,0.05277642,-0.00203542,0.09547696,0.02401455,-0.00435394,-0.07537990,-0.08520845,-0.00976724,-0.06382862,-0.11618885,-0.13314655,0.02512768,-0.05767382,-0.03719416,0.02263215,0.00097027,0.14199743,-0.13222164,-0.06139168,0.14376822,0.04466486,0.05825762,-0.08821435,-0.08141488,0.03778547,0.03485964,0.01529915,-0.00133626,-0.02303386,0.01647937,-0.00602724,0.00536749,0.02662699,-0.01547517,0.04585265,-0.03011650,0.04857881,0.04411082,0.00697026,0.01509587,0.07814530,-0.06582285,0.06006809,0.03489135,-0.03529432,-0.00091189,-0.05572364,0.07884426"
苏州地铁3号线戈巷街站~夷亭路区间联络通道及泵站工程,"0.02667187,-0.01474368,-0.00982709,-0.01726859,0.06151764,-0.06213433,-0.01471992,-0.00954978,-0.03334164,0.10044857,-0.06659629,0.06383233,-0.00885015,0.08831624,-0.03013560,0.05969529,0.10219730,0.06185121,-0.05885886,0.08120479,-0.03173507,0.01119071,-0.16345347,0.04544152,-0.15189920,0.04795159,-0.12418981,0.07676137,-0.00598930,0.03923417,-0.05018074,-0.05525867,-0.06839812,0.07589717,-0.02614850,-0.00164678,-0.06520984,-0.02680949,0.00497154,0.10538866,0.00477026,0.04437111,-0.15243997,-0.09083599,-0.03817188,-0.01387400,0.04430477,0.02562831,-0.07036499,0.02667379,-0.03923581,0.71659356,-0.01449468,0.01001568,-0.04557846,0.10467903,-0.04552548,0.04905603,-0.04059027,-0.00060820,0.02372722,-0.09557498,0.05095132,-0.07253656,0.10515291,-0.04558893,0.01019261,-0.03493926,-0.00479027,-0.00263568,0.11217913,0.06035553,-0.08263024,0.04272586,0.02472995,-0.02705269,0.01158801,0.01917045,-0.00043478,-0.07028393,0.10191225,0.00508091,0.05423348,-0.03491657,-0.02130738,-0.01408383,0.04926138,-0.05612993,0.07064440,-0.01035273,-0.09525619,0.00358343,-0.01368451,0.08662026,0.00490828,-0.01952333,0.06503722,-0.15016742,-0.01418916,0.00714673,-0.03405556,0.00548103,-0.11887678,-0.10338921,0.00612606,0.03832602,0.08473465,0.05765776,0.06632742,0.03053166,-0.09938322,0.04863168,0.09579211,0.03469547,-0.00506790,0.06161252,0.00155649,0.08721415,0.03909134,0.10043598,0.10230175,0.04548750,0.04902697,-0.00290642,0.00144967,-0.05719410,-0.06385317,0.01681109"
兰州城市轨道交通1号线迎马区间1号联络通道,"-0.09979605,-0.06191712,0.00810474,0.08869941,0.09903938,0.00765804,0.02307522,-0.00456116,-0.00893381,0.09578541,0.10114808,0.07341478,0.08379693,-0.03865253,-0.00303825,-0.03129455,0.01478357,0.08933262,-0.11184107,-0.05186314,0.01164959,0.03481361,-0.18249948,0.03468182,-0.02265035,0.02196982,-0.04631228,-0.01552314,-0.00447108,0.01174127,0.01586125,-0.07243133,-0.05147393,0.10473466,-0.10769759,0.00081389,-0.07222548,-0.04922061,0.05524747,-0.04303524,-0.09425986,0.08619632,-0.11252520,-0.10188998,-0.03388802,0.11285731,-0.00261503,0.02340830,-0.06929461,-0.08322401,-0.02410511,0.60559964,0.02922527,-0.01368422,-0.11968877,0.04167569,0.02956731,-0.00285700,-0.05723303,0.21557450,-0.07037332,-0.02008558,0.08002273,-0.10888168,0.02578380,-0.13130170,0.00752521,-0.08531117,-0.07541914,-0.07580971,0.06859142,0.00351489,-0.01140155,0.09299721,0.04857641,-0.02620629,0.02945778,0.09156347,0.04012470,-0.11315866,-0.05065631,-0.02865884,-0.02969036,-0.05354079,0.04097697,-0.17974508,-0.06781584,-0.08402541,0.12909283,-0.02334610,0.00729636,-0.04926090,-0.02005015,-0.01790382,-0.06278180,0.03158839,0.07041457,-0.05739116,-0.06626034,-0.02982165,-0.07402539,0.01346339,-0.12139563,-0.01464694,0.03245922,0.02834196,0.01864875,0.05459802,0.00194062,0.15353622,-0.02983122,0.09601717,0.10641626,0.01293220,0.00757537,0.07724589,0.02983311,0.04797841,-0.06815117,0.06443149,0.14452273,-0.00544565,0.03518083,-0.00987033,0.10177767,-0.09330768,0.02185582,0.06230527"
常州,"0.17831786,0.06002462,0.18466571,-0.04568142,0.07782920,-0.08850406,0.07835209,0.04309722,-0.10641933,0.04231963,-0.05773550,-0.02839295,-0.05696522,0.10296617,-0.02534847,-0.02109526,-0.01495698,-0.01201936,-0.08113541,-0.09684101,-0.09113245,0.00504582,-0.23296334,-0.08928040,-0.11094209,-0.07545360,-0.08773014,0.06434162,-0.11131109,-0.03512434,0.06281518,0.01640840,-0.04399043,0.15120055,-0.01474143,-0.03680114,0.05479649,-0.00153809,-0.00199509,0.08038497,-0.08596855,0.05823060,-0.16508734,-0.11817902,-0.07123087,0.05410831,-0.19131395,0.07228328,-0.03861225,0.01913957,0.01021687,0.37027094,0.03968298,0.04343706,-0.04936962,0.09681879,0.01898387,0.02435671,-0.06101561,-0.02388298,0.01113579,-0.04562039,0.03451294,-0.14174914,-0.09137715,0.05189908,-0.00734159,-0.04899871,-0.01729437,-0.00136474,0.10290729,0.01998233,-0.01473241,0.01267170,-0.02607001,-0.01025902,0.05825036,-0.03303871,0.00989552,-0.20466554,-0.08304460,-0.10176814,-0.08816168,-0.00868248,0.02535339,0.10844239,0.08446023,-0.17396954,0.17653622,-0.02209119,-0.04296447,0.06798381,-0.06249153,-0.02398912,0.08551652,-0.09702855,0.03147992,-0.07517398,-0.11953468,0.08305886,-0.09627770,-0.05330006,-0.03314336,0.04919720,0.00712445,-0.07924633,-0.07855359,0.00846484,-0.07175934,0.14546998,-0.00937479,0.13743901,0.01456311,0.01108689,0.01348693,0.16792166,-0.03285219,0.00068117,-0.00614003,0.08467427,0.05891137,0.13009231,0.01930379,-0.04359507,-0.03433132,-0.05993658,-0.21370986,-0.03050859"
上海地铁12号线18标天潼路站端头井冻结加固工程,"-0.03396663,-0.04078601,-0.01988946,0.02133597,0.02541520,-0.21749012,-0.10964122,-0.04712375,0.02750684,-0.02892947,0.04437760,0.07560693,-0.07896810,0.01003011,0.02327184,0.05636579,-0.02121011,0.02159104,0.04489130,0.11170412,0.01133278,0.04861145,-0.05445371,0.12284726,-0.08212452,-0.07274222,-0.03364085,-0.01083324,-0.11274049,0.06566375,0.05077498,-0.02684600,-0.10653373,0.02711565,-0.08008522,0.03158867,-0.06334369,-0.06332312,0.05638319,0.01052267,-0.12153427,-0.02132931,-0.15943895,-0.11396605,-0.07287329,-0.01921992,0.14569297,0.02984779,-0.06492688,0.08110791,-0.06110326,0.60797375,-0.04529155,0.06004171,-0.03847047,0.15998845,-0.12406078,0.07679711,0.08530841,0.01356619,0.12352499,0.06371686,0.03791277,-0.02075906,-0.04918394,0.00984522,-0.05218974,-0.03186508,-0.05998505,0.03947273,0.06967081,-0.02367266,-0.13553470,-0.01642248,-0.08210395,-0.09410128,0.09825083,0.11656976,-0.06231382,0.00964478,0.10533513,-0.03547964,0.09940039,-0.02757352,-0.01136267,-0.09180915,-0.13930218,-0.09061394,-0.05717150,-0.08961968,-0.10143797,0.02759684,-0.02845654,0.01675800,0.01344582,0.03998573,0.11951432,-0.13624273,-0.01748846,0.03595568,0.00323065,0.03907922,-0.07859966,-0.07358270,0.00099758,0.04404059,0.02960824,-0.03436031,0.02823658,-0.04470690,0.01919490,-0.05569161,0.03600349,-0.07232485,-0.00292543,-0.00790886,0.05619851,0.05102158,-0.10396591,-0.03797828,0.04865849,-0.07596077,0.10608888,0.01026061,0.00709808,0.02788348,-0.02163506,0.01619789"
昆明轨道交通5号线土建八标会~宝区间联络通道,"-0.03569387,0.03887760,0.01120500,-0.01608993,0.03326973,-0.00519344,0.03788573,0.05529718,0.01664342,-0.02081489,0.04680459,0.04506654,-0.03438981,0.01057343,0.04388500,0.02382825,-0.02276007,0.03175293,0.01985064,-0.02037271,0.00589741,0.01105762,-0.18098375,0.03764896,-0.09226045,-0.01573605,-0.00902827,-0.00219086,-0.05462097,0.01439788,0.00031689,-0.04194494,-0.05328993,0.07935610,0.01621832,0.01958387,0.08813995,-0.05921090,0.09191867,0.09270741,-0.00958535,-0.01611148,-0.01528565,0.03122068,-0.06226037,0.11800170,-0.00004825,-0.04814691,-0.05842282,0.03102424,0.00786705,0.72854489,0.01871213,-0.02475707,-0.05476018,0.03470595,0.05327722,-0.02148953,0.03981595,0.15227517,-0.05042516,-0.01481712,0.03805049,-0.04705760,0.08002459,-0.13605879,-0.01197319,-0.07659479,-0.05866552,-0.11393435,0.06586134,-0.03248947,-0.01790323,0.02811572,0.16476566,-0.17287421,0.04971463,0.07418461,0.02300614,-0.02839953,-0.07132281,-0.16179442,0.09424622,-0.10071862,-0.01335891,-0.09873544,0.04887659,0.03664353,0.01828502,-0.07381452,-0.10790173,0.05948702,-0.00324034,-0.02193241,0.01411892,0.09929887,0.11671218,-0.04426653,0.01234097,0.03211604,-0.04269139,-0.05626820,-0.10981414,-0.02536573,0.02865041,0.01612756,-0.04697104,-0.03177191,-0.00554315,0.09368234,-0.03264391,-0.03488214,0.05555905,0.02493563,0.01576389,-0.04987820,-0.09015807,0.00584219,0.03685628,-0.00410869,0.09970018,0.02521290,-0.01352754,0.00083505,0.00693699,-0.01805265,-0.02546114,0.06397365"
济南地铁R3线工业北路站~西周庄站1号联络通道,"-0.06006873,-0.04601086,0.01619801,-0.01061119,0.01140350,-0.12986714,0.10750134,-0.02778615,-0.04081991,0.06462526,0.00185674,0.09479470,0.04002567,0.14188191,0.06836928,0.06003712,0.07609966,0.00006663,-0.05974365,-0.03628954,0.00071843,-0.00825655,-0.18679668,0.09678984,-0.04085206,0.02217654,-0.07590149,0.02278835,-0.07620820,-0.03335730,0.00037485,-0.07574052,-0.17561211,0.07198209,-0.10979951,-0.01967251,0.00382131,-0.07740969,0.12145420,0.02041506,-0.11617626,0.08253288,-0.10504942,-0.00165399,-0.08682592,0.02632775,-0.01153273,0.02229080,-0.12129247,0.05369473,-0.02385487,0.65250248,-0.05706108,0.04987577,-0.10007244,-0.04832053,-0.03760627,0.03799107,0.00787352,0.09414287,0.00207849,-0.03874963,-0.01499744,-0.07854179,0.06987067,-0.09701466,0.05980938,-0.06763227,-0.07390424,-0.03924794,0.08477738,-0.03069570,-0.03927980,0.06083062,0.10146711,0.03078810,-0.09183749,0.03047767,0.01378953,-0.04785763,0.01559247,0.00184267,-0.05649206,-0.01023459,-0.05241768,-0.11798083,0.06960690,-0.06622209,-0.04864125,-0.03570609,0.04316951,-0.06658134,-0.06204629,-0.01910535,0.03278922,0.04658820,0.10173802,0.00049228,-0.07568624,0.03923319,-0.01086070,-0.03733529,-0.12951076,-0.08432753,0.00414827,0.03856312,0.10107272,0.03327308,0.06628628,0.05817544,-0.10597727,-0.00984509,0.08291677,0.02803876,0.02125417,0.07253746,-0.04686944,0.12865140,-0.05352709,0.03467939,0.02163712,0.02839046,0.07414211,-0.10046497,-0.01381510,0.01178890,-0.05365618,0.09013300"
宁波地铁集团,"-0.04685282,0.08186654,0.05507321,-0.08176807,0.10533994,-0.07937441,0.07895789,0.20044346,-0.13149418,0.02208433,-0.00612971,0.12391083,-0.01489189,0.04852218,0.02482022,-0.04528455,-0.02688512,0.06539218,0.08786595,-0.16088846,-0.03010560,0.08661038,-0.11780506,0.10153449,0.04338374,0.00976807,-0.04058756,-0.06843556,-0.01207368,-0.07733631,-0.07529581,-0.09533239,-0.05360718,0.07447088,0.07366080,0.00233220,0.02590051,0.03973738,0.06274480,0.02980587,-0.01453354,0.00640159,-0.16009620,0.00320068,-0.14748028,0.10121315,-0.02567163,-0.00706573,-0.14673300,0.06828570,0.01512658,0.39643237,0.05169167,-0.07483677,-0.11402643,0.00843734,0.19396006,-0.00518985,-0.04071685,-0.02535114,0.02624025,0.10516074,0.16540463,0.00001775,0.01033916,0.03697371,-0.01526573,0.04798822,-0.01570147,0.02641691,0.08144495,0.03970597,-0.10424212,0.13673387,-0.02951070,0.12118690,0.00140371,0.13225897,-0.03445594,-0.01784818,-0.03658816,-0.06623084,-0.03122701,-0.11656736,-0.08757929,0.00239200,0.08017470,-0.22913122,0.10893148,-0.14495952,-0.08308093,0.01251709,-0.08121648,-0.05219502,0.01886297,-0.02421812,0.09554832,-0.09529200,-0.02507187,0.00117591,-0.10406628,0.03271151,-0.04669491,0.04096650,0.14851427,0.02233605,-0.05243978,-0.09304494,-0.05563262,-0.00524247,0.02151403,0.10095670,0.15989496,0.07696484,0.03476336,-0.04471779,0.00147667,0.11353814,-0.05499594,0.16330637,0.00099219,0.05980577,0.05809274,-0.08685803,0.09238233,-0.09721763,0.08274636,0.04398436"
20.5米,"-0.01695045,0.01259835,0.07066407,0.07830818,0.06397005,-0.04554983,0.12850344,0.04196672,-0.01028372,-0.05231865,0.02360548,0.05640722,0.05625888,0.05049859,-0.00111433,0.02658864,-0.02614993,0.11014423,-0.02528809,-0.00152302,-0.07306539,0.01997857,-0.01965941,-0.02703304,-0.03940399,-0.06018798,-0.07555538,-0.02230613,-0.02965492,0.05416000,0.06150633,-0.01974621,-0.03557624,-0.02345092,-0.00772663,0.11776272,0.08458664,-0.05512329,0.02738822,0.04075081,0.03873741,0.15265031,-0.16768143,0.14614005,-0.12975955,0.04270275,-0.04298176,0.05455264,-0.17362387,0.04120601,-0.01940973,0.52542853,-0.07975559,0.07184997,0.03838157,-0.06859825,0.20191833,0.05323938,-0.16394150,0.12872367,-0.16196664,-0.09150574,-0.03261658,-0.05129388,-0.01296436,-0.00955469,0.03178661,0.00706619,0.03408959,-0.03574897,-0.00811980,0.08352354,0.19183560,-0.08567473,-0.00811274,0.01589860,0.11553792,0.11073223,0.10067737,-0.10827042,-0.06687221,-0.01557621,0.05001912,-0.17483500,-0.11264636,0.09761061,0.12586844,0.05487413,0.09944405,0.01786268,0.05957323,0.10593158,-0.01974211,0.02028171,-0.01819627,0.09554489,0.00513937,0.04905214,0.00197719,0.10733444,0.01223811,-0.08581971,0.01354336,-0.00900431,-0.04623929,0.05380705,-0.13456286,-0.01465602,0.01815807,-0.00597151,-0.01803900,-0.07499229,-0.01210298,0.15174255,-0.08509450,0.09099921,-0.02172021,0.08713008,0.06686307,-0.03500421,-0.05261482,-0.04762614,0.02037537,0.02842950,0.05745708,0.01742218,-0.03023346,0.04877510"
中煤邯郸特谐公司,"-0.10158692,0.02418724,0.07369891,0.00794959,0.04684544,-0.14519401,0.04205260,-0.09568098,-0.11217632,0.07892169,0.01242100,0.04917165,-0.02153438,-0.08523148,0.02919188,-0.07648522,0.07490625,-0.00534257,-0.05259592,0.05689090,0.10175182,-0.00660361,-0.15090047,0.02100712,0.02966217,-0.00018872,-0.02117661,-0.01992318,0.12017277,-0.03952421,0.08569377,-0.03878035,-0.06897730,0.08285584,-0.03729622,-0.05761164,0.03191863,-0.07034747,0.10731786,0.06965496,-0.05132846,0.04734486,-0.13412593,-0.16018756,-0.02049784,0.03362180,0.06460410,0.04962073,-0.12539715,0.00732433,-0.11215565,0.65458691,0.01134191,0.03963493,0.03374673,0.09960401,-0.08269859,-0.02306194,-0.00833158,-0.10194328,0.13647594,-0.03578137,0.03707783,0.05050111,0.05769381,-0.04989000,0.02353229,0.07586542,-0.02393791,-0.03454119,0.11522586,0.07006813,-0.04041227,0.04990672,0.00476982,-0.00445072,0.07309217,-0.02464212,-0.09898409,-0.01203245,0.07004793,0.02398911,-0.03553358,-0.09791084,0.01716163,-0.08033723,0.09984196,-0.04113227,-0.01450862,-0.00390847,-0.01257039,0.03046907,-0.06237574,-0.05569477,-0.00808597,0.05402055,0.17879815,-0.03244924,0.01526437,-0.00948086,0.07994165,-0.03762324,0.01035791,-0.11038790,0.06413730,-0.03029074,-0.13037620,0.04705035,0.02329487,0.09793014,-0.04315812,0.00115906,0.07318173,0.06281534,-0.01459861,0.01243633,-0.05994027,0.01494603,0.10947562,0.03215661,0.04297182,0.03822473,0.04909022,-0.09485544,0.04971213,0.01601253,-0.04477729,0.03619656"
2018年9月至2019年1月,"-0.06989592,0.03502842,0.08480042,0.14071314,0.03381003,-0.12127144,0.04712000,0.18006751,0.00962489,-0.14328913,0.01002119,0.00259998,0.04264926,0.00767568,0.12003630,0.06532401,0.02903274,0.04868445,-0.03719297,-0.11337554,-0.00401568,0.04278209,-0.15887062,0.10063846,0.10625757,0.02678230,0.11571889,-0.04571155,0.12587564,0.13272229,0.04261893,-0.07501474,-0.14726661,0.10826234,-0.12096719,0.04471482,0.08123618,-0.03709791,0.03055583,0.02986145,0.04570288,0.10257489,0.00959373,-0.00042630,-0.19596766,0.05707376,0.02628201,0.06849770,-0.13345316,0.02330989,0.00147711,0.26815820,-0.09841105,0.07396120,-0.09915574,0.06206608,0.02891055,0.05900099,-0.00904051,0.20202589,0.04120279,-0.03707449,-0.03106079,0.01177088,0.00476014,-0.08322501,-0.07944417,-0.19406711,0.02410767,-0.08475041,-0.02560300,0.22970080,0.15256052,0.01723614,0.01739607,-0.07944865,0.00086489,0.08483887,0.04935313,-0.16079202,-0.05858320,0.04018242,-0.00434306,0.01956297,-0.09377043,0.03759440,-0.08939555,-0.13853562,0.17177191,-0.01799515,-0.09991115,0.00449034,-0.10886516,0.02599702,-0.02050920,-0.00754740,0.02203093,0.00181416,-0.00383717,0.05995342,-0.04954242,0.03730039,-0.07296066,-0.11955433,0.02425299,0.02807360,0.11046866,0.04907802,0.08773006,0.09554776,-0.00728248,0.00146869,0.19671752,0.09918409,-0.03962267,0.01494397,0.07231015,-0.05822184,0.06156359,0.04205728,0.00981554,0.05041895,0.06503084,-0.02626642,-0.03685308,-0.19734570,0.13309160,-0.00409057"
项目编号418,"0.02164399,0.09191132,0.09129938,0.09111549,0.07145056,-0.11701098,0.09501360,-0.09190030,-0.09952534,-0.03513188,-0.11004984,0.07682900,-0.04072309,0.01275902,0.12139777,-0.02782167,-0.04437345,-0.01814354,-0.05410229,0.07755829,0.06733193,0.00496310,-0.05400165,-0.00010708,0.02848397,0.02932828,0.11953742,0.00737471,-0.02570738,0.15950558,-0.05690601,-0.04802331,-0.16445394,0.04493740,-0.06710142,0.13472344,-0.02630677,-0.06962468,0.09418639,0.01903325,-0.03288369,-0.03972694,-0.03156823,0.00213425,-0.08951040,-0.01918586,-0.04589798,-0.09848623,0.04816490,0.01812296,-0.05612029,0.52672738,0.09312052,0.05556123,-0.15972969,0.02047598,0.18031266,-0.03115673,0.06795090,0.11168246,0.06711205,0.04457604,0.08207890,0.06364771,-0.04311071,-0.09005155,-0.03922213,0.05193760,0.10957820,-0.05431870,-0.00941310,0.11960780,-0.08910773,0.13562907,-0.01993028,0.03735758,-0.11381462,0.11286222,0.00221641,-0.14531335,-0.01173807,0.00277408,-0.01872599,-0.04454627,-0.09057050,-0.09998561,0.06831786,-0.13521463,0.03051307,-0.09620774,-0.00620993,-0.17054217,-0.04333985,-0.10637208,0.01304270,0.10431820,0.03280158,-0.10219416,-0.01695046,0.05099632,0.03880851,-0.10270248,-0.04081012,-0.03046537,0.09791072,-0.01310227,-0.01180658,-0.03231051,-0.01363117,0.05752746,-0.06115675,-0.08549861,0.05928108,0.00967857,0.03682821,-0.01906513,0.06335835,0.11017112,0.09820814,0.12348189,-0.02756348,0.02964395,-0.03085560,-0.09382413,-0.00182223,-0.03251074,-0.05787172,0.06157006"
2019年6月至2019年10月,"-0.17287377,0.05069600,0.08914528,0.04499089,0.04979937,-0.19297013,-0.01977999,0.12539315,-0.02044240,-0.11999476,0.05517682,0.09470562,0.00679196,-0.07337607,0.10091186,-0.04324721,0.04191355,0.13069120,-0.05112401,-0.13238509,0.05027702,-0.01307195,-0.19366869,0.06977300,0.10952056,-0.02218632,0.02025872,-0.05341600,0.08171810,0.12547380,0.06152123,-0.11805423,-0.07321348,0.04553104,-0.10680944,0.02000251,0.15982202,0.03389743,0.02835834,0.06232326,0.04814595,0.19887993,0.06482764,0.09301161,-0.13148841,0.12384482,-0.05658517,-0.02713630,-0.13522008,0.10139453,0.00587732,0.26925161,-0.04689533,0.04352266,-0.06486587,0.05353113,0.02351481,0.08315688,0.00525871,0.13316244,0.06649459,-0.04494151,0.01900956,-0.02929393,0.02020032,0.00418681,-0.00432047,-0.16541624,0.08672831,-0.06589614,-0.08232526,0.28317511,0.06390790,0.00819875,0.09294205,-0.03561345,0.06941702,0.05808946,0.02868101,-0.18008420,-0.06095856,-0.01107220,-0.02908445,0.03635558,-0.08651312,-0.05906770,-0.05882752,-0.05769515,0.12526716,-0.02843875,-0.08308962,0.06505246,-0.09283140,-0.00624882,-0.04433290,0.10839720,0.10857800,0.10102144,-0.01551213,-0.04929261,0.00035202,0.02720967,-0.07453668,-0.08842402,-0.01861444,0.08056453,0.10967866,0.02808523,0.01986734,0.02183572,0.06229644,0.01310644,0.21855329,0.07131835,0.02929444,0.01115237,0.09553317,0.08281139,0.02477897,0.02726868,0.03424212,0.09505962,0.05034775,-0.05553458,0.02334140,-0.08231903,0.12854961,0.01706573"
